Latitude,Longitude,Description,Label,Rooms,Year,Price,District,Date,USD_Price
55.703454,37.468021,"2018-12-26: 5603000 | 7395960
г.москва,матвеевскаяул.,д.18,кор.2,2ком., пл. 40.4, кв. 131","7.395.960, 2018, 1",2,2018,7395960,ЗАО,2018-12-26,107794.75178101483
55.867319,37.672388,"2017-07-12: 4136000 | 4632320
г.москва,менжинскогоул.,д.13,кор.2,1ком., пл. 30.4, кв. 48","4.632.320, 2017, 1",1,2017,4632320,СВАО,2017-07-12,76755.67115258005
55.757283,37.787058,"2017-01-21: 5339000 | 5339000
г.москва,металлурговул.,д.20,кор.2,2ком., пл. 44.8, кв. 11","5.339.000, 2017, 1",2,2017,5339000,ВАО,2017-01-21,89490.44608875559
55.846805,37.356405,"2017-12-20: 1576000 | 1576000
2017-10-11: 1971000 | Не продано
2017-08-09: 1971000 | Не продано
г.москва,митинскаяул.,д.31,3ком., пл. 72.8, кв. 64,1/3доля","1.576.000, 2017, 3",3,2017,1576000,СЗАО,2017-12-20,26879.474260758892
55.58515799999999,37.662326,"2017-04-20: 3571000 | 3571000
2017-03-03: 3571000 | Не продано
г.москва,михневскаяул.,д.5,кор.2,1ком., пл. 34.7, кв. 36","3.571.000, 2017, 2",1,2017,3571000,ЮАО,2017-04-20,63542.05442475074
55.582635,37.663324,"2017-03-03: 3623000 | 3623000
г.москва,михневскаяул.,д.9,кор.1,1ком., пл. 35.2, кв. 53","3.623.000, 2017, 1",1,2017,3623000,ЮАО,2017-03-03,62212.377158507756
55.704007,37.50898400000001,"2018-03-14: 4977000 | 5474700
г.москва,мичуринскийпроспект,д.10,кор.1,1ком., пл. 28.0, кв. 103","5.474.700, 2018, 1",1,2018,5474700,ЗАО,2018-03-14,96274.8824788955
55.71068199999999,37.507789,"2019-07-24: 12504000 | 13254240
г.москва,мосфильмовскаяул.,д.43/40,2ком., пл. 51.4, кв. 95","13.254.240, 2019, 1",2,2019,13254240,ЗАО,2019-07-24,210415.82406295688
55.892259,37.597441,"2018-12-26: 6087000 | 6695700
г.москва,мурановскаяул.,д.7,2ком., пл. 45.9, кв. 271","6.695.700, 2018, 1",2,2018,6695700,СВАО,2018-12-26,97588.59154188786
55.682265,37.640776,"2017-11-08: 4118000 | 4859240
г.москва,нагатинскаянаб.,д.10,1ком., пл. 32.8, кв. 142","4.859.240, 2017, 1",1,2017,4859240,ЮАО,2017-11-08,83413.26771787861
55.680717,37.648124,"2019-05-29: 6690000 | 8697000
г.москва,нагатинскаянаб.,д.12,кор.5,2ком., пл. 38.3, кв. 33","8.697.000, 2019, 1",2,2019,8697000,ЮАО,2019-05-29,135164.32249536505
55.688101,37.688261,"2018-04-04: 4709000 | 5132810
2017-12-20: 5055000 | Не продано
2017-10-25: 5055000 | Не продано
г.москва,нагатинскаянаб.,д.60,кор.3,1ком., пл. 35.4, кв. 245","5.132.810, 2018, 3",1,2018,5132810,ЮАО,2018-04-04,89364.48705666947
55.67845300000001,37.606631,"2019-02-20: 6411000 | 6411000
г.москва,нагорнаяул.,д.15,кор.6,1ком., пл. 35.2, кв. 575","6.411.000, 2019, 1",1,2019,6411000,ЮЗАО,2019-02-20,96829.00025950048
55.676671,37.606083,"2019-02-20: 6517000 | 7233870
г.москва,нагорнаяул.,д.19,кор.4,2ком., пл. 38.0, кв. 61","7.233.870, 2019, 1",2,2019,7233870,ЮЗАО,2019-02-20,109257.27657263965
55.66206,37.556774,"2018-03-14: 5980000 | 6757400
2017-11-29: 6814000 | Не продано
г.москва,наметкинаул.,д.15,1ком., пл. 38.2, кв. 46","6.757.400, 2018, 2",1,2018,6757400,ЮЗАО,2018-03-14,118831.69687158903
55.66206,37.556774,"2017-09-20: 6814000 | 6814000
2017-07-12: 7920000 | Не продано
2017-05-17: 7920000 | Не продано
г.москва,наметкинаул.,д.15,1ком., пл. 39.0, кв. 46","6.814.000, 2017, 3",1,2017,6814000,ЮЗАО,2017-09-20,117334.47332021465
55.756862,37.828488,"2019-05-29: 6160000 | 6652800
г.москва,напольныйпр.,д.14,2ком., пл. 43.0, кв. 36","6.652.800, 2019, 1",2,2019,6652800,ВАО,2019-05-29,103394.41240625095
55.77859300000001,37.480301,"2019-11-27: 10288000 | 11213920
2019-08-28: 10945000 | Не продано
г.москва,народногоополченияул.,д.22,кор.2,3ком., пл. 65.6, кв. 228","11.213.920, 2019, 2",3,2019,11213920,СЗАО,2019-11-27,175496.91904673434
55.78133199999999,37.482744,"2018-06-20: 4595000 | 5376150
г.москва,народногоополченияул.,д.28,кор.2,1ком., пл. 32.0, кв. 18","5.376.150, 2018, 1",1,2018,5376150,СЗАО,2018-06-20,84842.55080753683
55.737649,37.681101,"2018-10-10: 6856000 | 6856000
г.москва,нижегородскаяул.,д.12,1ком., пл. 34.7, кв. 15","6.856.000, 2018, 1",1,2018,6856000,ЦАО,2018-10-10,102890.10586133673
55.737709,37.689932,"2019-10-30: 10692000 | 12509640
г.москва,нижегородскаяул.,д.17,2ком., пл. 53.5, кв. 224","12.509.640, 2019, 1",2,2019,12509640,ЦАО,2019-10-30,196363.63325949624
55.737345,37.693624,"2019-10-30: 7451000 | 8717670
г.москва,нижегородскаяул.,д.25,1ком., пл. 37.1, кв. 81","8.717.670, 2019, 1",1,2019,8717670,ЦАО,2019-10-30,136841.1364961192
55.738039,37.677292,"2017-09-20: 6633000 | 7362630
2017-07-12: 7705000 | Не продано
2017-05-17: 7705000 | Не продано
г.москва,нижегородскаяул.,д.4,кор.2,2ком., пл. 38.3, кв. 118","7.362.630, 2017, 3",2,2017,7362630,ЦАО,2017-09-20,126781.67204308952
55.738713,37.680014,"2019-10-30: 7685000 | 8914600
г.москва,нижегородскаяул.,д.7,1ком., пл. 36.1, кв. 96","8.914.600, 2019, 1",1,2019,8914600,ЦАО,2019-10-30,139932.3437808846
55.667086,37.523016,"2019-05-29: 8024000 | 8826400
г.москва,новаторовул.,д.14,кор.2,1ком., пл. 42.3, кв. 206","8.826.400, 2019, 1",1,2019,8826400,ЮЗАО,2019-05-29,137175.39106279062
55.739047,37.855752,"2017-09-20: 1882000 | 1882000
2017-07-12: 1962000 | Не продано
2017-05-17: 1962000 | Не продано
2017-01-21: 2120000 | Не продано
г.москва,новокосинскаяул.,д.17,кор.2,2ком., пл. 53.6, кв. 213,½доля","1.882.000, 2017, 4",2,2017,1882000,ВАО,2017-09-20,32407.320045295564
55.739929,37.853883,"2018-08-22: 4289000 | 5532810
г.москва,новокосинскаяул.,д.17,кор.7,1ком., пл. 34.1, кв. 10","5.532.810, 2018, 1",1,2018,5532810,ВАО,2018-08-22,82626.48594180754
55.742625,37.872999,"2019-03-27: 5651000 | 6103080
г.москва,новокосинскаяул.,д.40,1ком., пл. 37.8, кв. 169","6.103.080, 2019, 1",1,2019,6103080,ВАО,2019-03-27,95377.91298349995
55.65305,37.755464,"2017-09-20: 4577000 | 4577000
2017-07-12: 4790000 | Не продано
2017-05-17: 4790000 | Не продано
г.москва,новомарьинскаяул.,д.12/12,кор.1,1ком., пл. 35.5, кв. 10","4.577.000, 2017, 3",1,2017,4577000,ЮВАО,2017-09-20,78814.18907933995
55.741166,37.682278,"2019-10-30: 12340000 | 12833600
г.москва,новорогожскаяул.,д.6,стр.1,2ком., пл. 57.8, кв. 153","12.833.600, 2019, 1",2,2019,12833600,ЦАО,2019-10-30,201448.82856733454
55.816414,37.818768,"2019-04-24: 4401000 | 4797090
г.москва,новосибирскаяул.,д.11,1ком., пл. 32.9, кв. 181","4.797.090, 2019, 1",1,2019,4797090,ВАО,2019-04-24,75207.5358799137
55.670772,37.571004,"2017-11-29: 5593000 | 5760790
2017-09-13: 6379000 | Не продано
2017-07-26: 6379000 | Не продано
2017-05-31: 6379000 | Не продано
г.москва,новочеремушкинскаяул.,д.53,кор.3,2ком., пл. 37.2, кв. 42","5.760.790, 2017, 4",2,2017,5760790,ЮЗАО,2017-11-29,98583.56844665765
55.64733100000001,37.717519,"2017-03-03: 4049000 | 4049000
г.москва,новочеркасскийб-р,д.1,1ком., пл. 32.7, кв. 225","4.049.000, 2017, 1",1,2017,4049000,ЮВАО,2017-03-03,69527.43999856415
55.806231,37.454986,"2017-10-25: 5309000 | 5733720
г.москва,новощукинскаяул.,д.12,1ком., пл. 34.9, кв. 63","5.733.720, 2017, 1",1,2017,5733720,СЗАО,2017-10-25,99734.39041441659
55.60609,37.520734,"2018-11-14: 6662000 | 6662000
г.москва,новоясеневскийпр-т,д.14,кор.2,2ком., пл. 44.2, кв. 377","6.662.000, 2018, 1",2,2018,6662000,ЮЗАО,2018-11-14,98267.55530437281
55.60609,37.520734,"2017-11-08: 5835000 | 6885300
г.москва,новоясеневскийпроспект,д.14,кор.2,3ком., пл. 49.0, кв. 497","6.885.300, 2017, 1",3,2017,6885300,ЮЗАО,2017-11-08,118192.42766727094
55.672839,37.448438,"2018-06-20: 5098000 | 5403880
г.москва,озернаяул.,д.40,1ком., пл. 35.1, кв. 59","5.403.880, 2018, 1",1,2018,5403880,ЗАО,2018-06-20,85280.16581714277
55.67793,37.456307,"2019-01-23: 7017000 | 7438020
2018-11-14: 7017000 | Не продано
г.москва,озёрнаяул.,д.19,кор.1,2ком., пл. 45.1, кв. 109","7.438.020, 2019, 2",2,2019,7438020,ЗАО,2019-01-23,112080.9974342166
55.787153,37.622819,"2018-04-04: 10113000 | 10113000
2018-01-24: 10113000 | Не продано
2017-10-25: 10341000 | Не продано
2017-08-23: 10341000 | Не продано
г.москва,олимпийскийпр-т,д.22,2ком., пл. 53.8, кв. 163","10.113.000, 2018, 4",2,2018,10113000,ЦАО,2018-04-04,176071.79256666393
55.852455000000006,37.617644,"2017-11-08: 4762000 | 5333440
2017-09-13: 4762000 | Не продано
г.москва,олонецкаяул.,д.15,1ком., пл. 32.8, кв. 33","5.333.440, 2017, 2",1,2017,5333440,СВАО,2017-11-08,91553.34138203556
55.854406,37.513889,"2017-11-08: 4310000 | 4482400
г.москва,онежскаяул.,д.29,2ком., пл. 37.6, кв. 18","4.482.400, 2017, 1",2,2017,4482400,САО,2017-11-08,76944.4668751943
55.856118,37.512092,"2019-04-24: 4733000 | 5490280
2019-01-23: 5301000 | Не продано
2018-11-14: 5301000 | Не продано
г.москва,онежскаяул.,д.37,1ком., пл. 31.3, кв. 36","5.490.280, 2019, 3",1,2019,5490280,САО,2019-04-24,86075.18935245588
55.614353,37.733087,"2017-05-17: 5492000 | 6315800
г.москва,ореховыйб-р,д.31,2ком., пл. 44.0, кв. 47","6.315.800, 2017, 1",2,2017,6315800,ЮАО,2017-05-17,112111.67519509941
55.610845,37.705814,"2017-11-29: 4287000 | 4715700
г.москва,ореховыйб-р,д.7,кор.2,1ком., пл. 37.2, кв. 544","4.715.700, 2017, 1",1,2017,4715700,ЮАО,2017-11-29,80699.09399993811
55.608704,37.713674,"2019-07-24: 5781000 | 6070050
г.москва,ореховыйбульвар,д.14,кор.2,1ком., пл. 32.5, кв. 694","6.070.050, 2019, 1",1,2019,6070050,ЮАО,2019-07-24,96364.22554996374
55.625476,37.737111,"2019-03-27: 5287000 | 6185790
г.москва,ореховыйпр-д,д.13,кор.3,1ком., пл. 34.4, кв. 135","6.185.790, 2019, 1",1,2019,6185790,ЮАО,2019-03-27,96670.49102325451
55.890643,37.675163,"2019-09-25: 5925000 | 5925000
г.москва,осташковскаяул.,д.28,1ком., пл. 38.5, кв. 112","5.925.000, 2019, 1",1,2019,5925000,СВАО,2019-09-25,92935.05371727183
55.890643,37.675163,"2018-02-21: 4373000 | 4373000
2017-10-25: 4695000 | Не продано
2017-08-23: 4695000 | Не продано
2017-06-07: 5492000 | Не продано
2017-04-20: 5492000 | Не продано
г.москва,осташковскаяул.,д.28,1ком., пл. 38.7, кв. 120","4.373.000, 2018, 5",1,2018,4373000,СВАО,2018-02-21,77565.44123104846
55.633013,37.515838,"2017-08-09: 3998000 | 5157420
г.москва,островитяноваул.,д.30,кор.2,1ком., пл. 32.9, кв. 409","5.157.420, 2017, 1",1,2017,5157420,ЮЗАО,2017-08-09,86021.08660207131
55.634176,37.52812700000001,"2017-10-11: 5014000 | 5264700
г.москва,островитяноваул.,д.35,1ком., пл. 32.2, кв. 42","5.264.700, 2017, 1",1,2017,5264700,ЮЗАО,2017-10-11,90407.96611778319
55.80876600000001,37.734093,"2018-10-10: 5627000 | 6189700
г.москва,открытоеш.,д.6,кор.11,2ком., пл. 38.9, кв. 76","6.189.700, 2018, 1",2,2018,6189700,ВАО,2018-10-10,92890.73632583373
55.794249,37.685907,"2017-06-21: 7886000 | 7886000
г.москва,охотничьяул.,д.3,2ком., пл. 42.8, кв. 30","7.886.000, 2017, 1",2,2017,7886000,ВАО,2017-06-21,134985.47471354558
55.720509,37.618066,"2019-11-27: 12712000 | 12712000
2019-08-28: 14196000 | Не продано
г.москва,павлаандрееваул.,д.28,кор.7,2ком., пл. 58.9, кв. 465","12.712.000, 2019, 2",2,2019,12712000,ЦАО,2019-11-27,198941.7469468381
55.682275,37.543587,"2018-11-14: 8168000 | 8168000
2018-08-22: 8343000 | Не продано
2018-06-20: 8343000 | Не продано
2018-03-14: 9130000 | Не продано
г.москва,панфероваул.,д.10,2ком., пл. 44.8, кв. 84","8.168.000, 2018, 4",2,2018,8168000,ЮЗАО,2018-11-14,120481.74598110435
55.683777,37.542419,"2017-08-09: 5278000 | 7758660
г.москва,панфёроваул.,д.3,2ком., пл. 41.6, кв. 71","7.758.660, 2017, 1",2,2017,7758660,ЮЗАО,2017-08-09,129407.40986307625
55.78879300000001,37.455534,"2017-09-13: 5079000 | 5079000
г.москва,паршинаул.,д.33,2ком., пл. 34.8, кв. 21","5.079.000, 2017, 1",2,2017,5079000,СЗАО,2017-09-13,88791.07003216121
55.601823,37.540479,"2018-05-23: 6349000 | 7428330
г.москва,паустовскогоул.,д.4,2ком., пл. 44.9, кв. 608","7.428.330, 2018, 1",2,2018,7428330,ЮЗАО,2018-05-23,120617.38284308824
55.792933,37.797738,"2018-06-20: 6629000 | 7689640
г.москва,первомайскаяул.,д.66,2ком., пл. 47.2, кв. 120","7.689.640, 2018, 1",2,2018,7689640,ВАО,2018-06-20,121352.39388626945
55.86304000000001,37.61326,"2018-11-14: 5000000 | 5400000
г.москва,пестеляул.,д.1,1ком., пл. 32.6, кв. 66","5.400.000, 2018, 1",1,2018,5400000,СВАО,2018-11-14,79652.47653011307
55.799669,37.566943,"2018-02-21: 5064000 | 5823600
г.москва,петровско-разумовскийпр.,д.20,1ком., пл. 35.6, кв. 28","5.823.600, 2018, 1",1,2018,5823600,САО,2018-02-21,103295.24435242027
55.864864,37.501438,"2018-01-24: 4601000 | 6027310
2017-10-25: 5514000 | Не продано
2017-08-30: 5514000 | Не продано
2017-07-12: 5514000 | Не продано
г.москва,петрозаводскаяул.,д.12,2ком., пл. 38.8, кв. 62","6.027.310, 2018, 4",2,2018,6027310,САО,2018-01-24,106740.58632015127
55.863303,37.504825,"2019-07-24: 7346000 | 7566380
2019-05-29: 7346000 | Не продано
г.москва,петрозаводскаяул.,д.4,2ком., пл. 50.4, кв. 5","7.566.380, 2019, 2",2,2019,7566380,САО,2019-07-24,120119.00213618252
55.86415600000001,37.499004,"2019-07-24: 6786000 | 6853860
г.москва,петрозаводскаяул.,д.5,кор.1,2ком., пл. 44.7, кв. 24","6.853.860, 2019, 1",2,2019,6853860,САО,2019-07-24,108807.49103020148
55.865106,37.49466500000001,"2017-11-08: 4196000 | 5077160
г.москва,петрозаводскаяул.,д.9,кор.2,1ком., пл. 34.0, кв. 237","5.077.160, 2017, 1",1,2017,5077160,САО,2017-11-08,87154.06243085433
55.742154000000006,37.766154,"2017-10-11: 3553000 | 4192540
2017-07-26: 4080000 | Не продано
2017-05-31: 4080000 | Не продано
2017-04-07: 4080000 | Не продано
г.москва,плехановаул.,д.22,кор.1,1ком., пл. 30.8, кв. 117","4.192.540, 2017, 4",1,2017,4192540,ВАО,2017-10-11,71996.31778970326
55.757197,37.758536,"2018-07-25: 5139000 | 6012630
г.москва,плехановаул.,д.3,кор.4,2ком., пл. 36.2, кв. 19","6.012.630, 2018, 1",2,2018,6012630,ВАО,2018-07-25,95454.63363083491
55.60714300000001,37.616198,"2017-10-25: 3781000 | 3818810
2017-07-26: 4300000 | Не продано
2017-05-31: 4300000 | Не продано
2017-04-07: 4300000 | Не продано
г.москва,подольскихкурсантовул.,д.12,кор.1,1ком., пл. 32.4, кв. 94","3.818.810, 2017, 4",1,2017,3818810,ЮАО,2017-10-25,66425.75630803008
55.689684,37.730859,"2017-06-07: 6014000 | 6014000
2017-04-20: 6014000 | Не продано
2017-03-03: 6014000 | Не продано
г.москва,полбинаул.,д.12,3ком., пл. 50.2, кв. 13","6.014.000, 2017, 3",3,2017,6014000,ЮВАО,2017-06-07,106288.40380442924
55.551023,37.552067,"2017-10-11: 5916000 | 5916000
2017-07-26: 6825000 | Не продано
2017-05-31: 6825000 | Не продано
2017-04-07: 6825000 | Не продано
г.москва,поляныул.,д.9,2ком., пл. 49.7, кв. 404","5.916.000, 2017, 4",2,2017,5916000,ЮЗАО,2017-10-11,101592.40366076042
55.89263199999999,37.647657,"2018-12-26: 6257000 | 6257000
2018-10-10: 6257000 | Не продано
г.москва,полярнаяул.,д.56,кор.1,2ком., пл. 38.8, кв. 155","6.257.000, 2018, 2",2,2018,6257000,СВАО,2018-12-26,91194.62002144546
55.78236999999999,37.357824,"2018-06-20: 4966000 | 4966000
2018-03-14: 5221000 | Не продано
2017-12-20: 5221000 | Не продано
г.москва,посёлокрублёво,советскаяул.,д.15,2ком., пл. 44.1, кв. 87","4.966.000, 2018, 3",2,2018,4966000,ЗАО,2018-06-20,78369.85711154412
55.839082,37.416125,"2019-07-24: 5796000 | 6607440
2019-04-24: 6146000 | Не продано
2019-02-20: 6146000 | Не продано
г.москва,походныйпр.,д.11,кор.1,2ком., пл. 38.4, кв. 40","6.607.440, 2019, 3",2,2019,6607440,СЗАО,2019-07-24,104895.48495776021
55.839082,37.416125,"2018-02-21: 4149000 | 4978800
2017-10-11: 4963000 | Не продано
2017-08-09: 4963000 | Не продано
г.москва,походныйпроезд,д.11,кор.1,2ком., пл. 38.8, кв. 61","4.978.800, 2018, 3",2,2018,4978800,СЗАО,2018-02-21,88310.7292021825
55.771661,37.569926,"2017-10-25: 7054000 | 8112100
2017-08-09: 8832000 | Не продано
2017-06-21: 8832000 | Не продано
г.москва,пресненскийвалул.,д.23,2ком., пл. 44.6, кв. 56","8.112.100, 2017, 3",2,2017,8112100,ЦАО,2017-10-25,141104.78859811585
55.812661,37.636823,"2018-08-22: 10570000 | 10570000
2018-06-20: 10570000 | Не продано
2018-03-14: 11633000 | Не продано
2017-12-20: 11633000 | Не продано
2017-10-11: 11698000 | Не продано
2017-08-09: 11698000 | Не продано
2017-06-07: 12602000 | Не продано
2017-04-20: 12602000 | Не продано
2017-03-03: 12602000 | Не продано
г.москва,проспектмира,д.103,2ком., пл. 65.8, кв. 156","10.570.000, 2018, 9",2,2018,10570000,СВАО,2018-08-22,157851.4274672193
55.83706,37.659479,"2019-02-20: 5402000 | 5402000
г.москва,проспектмира,д.194,1ком., пл. 31.9, кв. 68","5.402.000, 2019, 1",1,2019,5402000,СВАО,2019-02-20,81589.4960851383
55.786951,37.635386,"2017-10-25: 7594000 | 8429340
2017-08-09: 10395000 | Не продано
2017-06-21: 10395000 | Не продано
г.москва,проспектмира,д.68,1ком., пл. 43.6, кв. 54","8.429.340, 2017, 3",1,2017,8429340,ЦАО,2017-10-25,146622.97539744846
55.804688,37.71769000000001,"2019-06-26: 5935000 | 6587850
г.москва,просторнаяул.,д.8,1ком., пл. 34.9, кв. 150","6.587.850, 2019, 1",1,2019,6587850,ВАО,2019-06-26,105355.36586193155
55.630162,37.521551,"2019-09-25: 8141000 | 10664710
г.москва,профсоюзнаяул.,д.113,кор.3,2ком., пл. 50.6, кв. 474","10.664.710, 2019, 1",2,2019,10664710,ЮЗАО,2019-09-25,167278.5479711605
55.630146,37.507924,"2017-12-20: 5845000 | 7364700
г.москва,профсоюзнаяул.,д.136,кор.4,3ком., пл. 49.7, кв. 407","7.364.700, 2017, 1",3,2017,7364700,ЮЗАО,2017-12-20,125608.67010673288
55.679138,37.565317,"2018-06-20: 6447000 | 6962760
2018-03-14: 6447000 | Не продано
г.москва,профсоюзнаяул.,д.15,1ком., пл. 31.2, кв. 85","6.962.760, 2018, 2",1,2018,6962760,ЮЗАО,2018-06-20,109881.294060003
55.645878,37.526528000000006,"2018-10-10: 5013000 | 5564430
г.москва,профсоюзнаяул.,д.98,кор.1,1ком., пл. 33.0, кв. 194","5.564.430, 2018, 1",1,2018,5564430,ЮЗАО,2018-10-10,83507.1166508165
55.73291999999999,37.586706,"2018-04-04: 11786000 | 11786000
2018-01-24: 11786000 | Не продано
2017-10-25: 12491000 | Не продано
2017-08-30: 12491000 | Не продано
г.москва,пуговишниковпер.,д.4,1ком., пл. 36.6, кв. 17","11.786.000, 2018, 4",1,2018,11786000,ЦАО,2018-04-04,205199.4608118957
55.724885,37.528972,"2017-03-03: 7669000 | 7669000
г.москва,пырьеваул.,д.4а,2ком., пл. 41.6, кв. 10","7.669.000, 2017, 1",2,2017,7669000,ЗАО,2017-03-03,131688.30263002927
55.838036,37.386077,"2019-04-24: 2641000 | 2641000
г.москва,пятницкоеш.,д.7,2ком., пл. 26.75, кв. 297,1/2доля","2.641.000, 2019, 1",2,2019,2641000,СЗАО,2019-04-24,41404.914700131136
55.819413,37.645555,"2018-10-10: 6401000 | 7169120
г.москва,ракетныйбульвар,д.7,2ком., пл. 37.4, кв. 43","7.169.120, 2018, 1",2,2018,7169120,СВАО,2018-10-10,107589.19424338192
55.786389,37.571264,"2018-06-20: 8753000 | 8753000
2018-02-21: 9655000 | Не продано
2017-11-29: 9655000 | Не продано
г.москва,расковойул.,д.12,2ком., пл. 51.8, кв. 41","8.753.000, 2018, 3",2,2018,8753000,САО,2018-06-20,138133.5802048622
55.72559,37.444206,"2017-11-08: 5523000 | 6627600
г.москва,ращупкинаул.,д.6,2ком., пл. 44.3, кв. 23","6.627.600, 2017, 1",2,2017,6627600,ЗАО,2017-11-08,113768.77312645852
55.742914,37.832476,"2018-01-24: 3981000 | 3981000
2017-10-25: 4345000 | Не продано
2017-07-12: 4345000 | Не продано
г.москва,реутовскаяул.,д.2/1,1ком., пл. 35.1, кв. 70","3.981.000, 2018, 3",1,2018,3981000,ВАО,2018-01-24,70501.47978791902
55.738525,37.834462,"2017-08-09: 4273000 | 4828490
2017-05-17: 4856000 | Не продано
2017-03-17: 4856000 | Не продано
2017-01-21: 4856000 | Не продано
г.москва,реутовскаяул.,д.8,кор.3,2ком., пл. 44.6, кв. 245","4.828.490, 2017, 4",2,2017,4828490,ВАО,2017-08-09,80534.83261926222
55.815585,37.661392,"2017-04-20: 10106000 | 10106000
2017-03-03: 10106000 | Не продано
г.москва,рижскийпр.,д.9,2ком., пл. 57.6, кв. 133","10.106.000, 2017, 2",2,2017,10106000,СВАО,2017-04-20,179825.25959578017
55.594011,37.607889,"2017-10-25: 3922000 | 4902500
г.москва,россошанскаяул.,д.2,кор.1,1ком., пл. 34.3, кв. 372","4.902.500, 2017, 1",1,2017,4902500,ЮАО,2017-10-25,85275.85040892777
55.593329,37.607412,"2018-10-10: 4825000 | 5066250
г.москва,россошанскаяул.,д.2,кор.2,1ком., пл. 35.2, кв. 69","5.066.250, 2018, 1",1,2018,5066250,ЮАО,2018-10-10,76030.77579054802
55.750525,37.407645,"2018-02-21: 5936000 | 6292160
г.москва,рублевскоеш.,д.127,2ком., пл. 41.0, кв. 512","6.292.160, 2018, 1",2,2018,6292160,ЗАО,2018-02-21,111606.25810572921
55.750525,37.407645,"2018-12-26: 6176000 | 7658240
г.москва,рублёвскоеш.,д.127,2ком., пл. 40.8, кв. 302","7.658.240, 2018, 1",2,2018,7658240,ЗАО,2018-12-26,111617.4343667947
55.750525,37.407645,"2019-01-23: 6929000 | 7691190
г.москва,рублёвскоеш.,д.127,2ком., пл. 43.0, кв. 228","7.691.190, 2019, 1",2,2019,7691190,ЗАО,2019-01-23,115895.9301878823
55.750525,37.407645,"2018-07-25: 7666000 | 8585920
г.москва,рублёвскоеш.,д.127,3ком., пл. 59.6, кв. 272","8.585.920, 2018, 1",3,2018,8585920,ЗАО,2018-07-25,136307.3809603548
55.740948,37.422611,"2019-11-27: 7088000 | 7655040
г.москва,рублёвскоешоссе,д.97,кор.3,2ком., пл. 37.0, кв. 31","7.655.040, 2019, 1",2,2019,7655040,ЗАО,2019-11-27,119800.7418618568
55.85575,37.644073,"2017-07-12: 9518000 | 10564980
г.москва,русановапр-д,д.9,2ком., пл. 50.9, кв. 353","10.564.980, 2017, 1",2,2017,10564980,СВАО,2017-07-12,175057.45082670997
55.71481,37.809848,"2019-06-26: 8678000 | 9198680
г.москва,рязанскийпроспект,д.97,кор.2,2ком., пл. 55.7, кв. 11","9.198.680, 2019, 1",2,2019,9198680,ЮВАО,2019-06-26,147108.7375770293
55.769575,37.831641,"2017-02-17: 5508000 | 5508000
г.москва,саянскаяул.,д.7,кор.2,2ком., пл. 47.5, кв. 400","5.508.000, 2017, 1",2,2017,5508000,ВАО,2017-02-17,96086.41733521395
55.685046,37.600046,"2017-10-11: 4818000 | 5540700
г.москва,севастопольскийпр-т,д.14,кор.1,2ком., пл. 33.6, кв. 13","5.540.700, 2017, 1",2,2017,5540700,ЮЗАО,2017-10-11,95147.57115672334
55.667203,37.583688,"2018-01-24: 4429000 | 4429000
2017-10-25: 5075000 | Не продано
2017-08-23: 5075000 | Не продано
2017-06-07: 5183000 | Не продано
2017-04-20: 5183000 | Не продано
г.москва,севастопольскийпр-т,д.51,кор.2,1ком., пл. 33.0, кв. 74","4.429.000, 2018, 5",1,2018,4429000,ЮЗАО,2018-01-24,78435.33131893829
55.847609,37.642617,"2019-03-27: 5801000 | 6729160
г.москва,серебряковапр-д,д.3.1ком., пл. 33.2, кв. 141","6.729.160, 2019, 1",1,2019,6729160,СВАО,2019-03-27,105162.1864586485
55.712071,37.613171,"2019-02-20: 6062000 | 6971300
г.москва,серпуховскийвалул.,д.18/28,1ком., пл. 29.0, кв. 48","6.971.300, 2019, 1",1,2019,6971300,ЮАО,2019-02-20,105291.53166573946
55.65144,37.603289,"2019-03-27: 6601000 | 6601000
г.москва,симферопольскийбульвар,д.16,кор.3,1ком., пл. 35.2, кв. 29","6.601.000, 2019, 1",1,2019,6601000,ЮЗАО,2019-03-27,103159.32342425188
55.64632,37.602166,"2019-02-20: 8173000 | 8173000
г.москва,симферопольскийбульвар,д.24,кор.4,1ком., пл. 42.2, кв. 195","8.173.000, 2019, 1",1,2019,8173000,ЮЗАО,2019-02-20,123441.49416953634
55.80346899999999,37.806506,"2017-05-17: 3722000 | 4243080
г.москва,сиреневыйб-р,д.39,1ком., пл. 32.4, кв. 26","4.243.080, 2017, 1",1,2017,4243080,ВАО,2017-05-17,75318.85220982654
55.779089,37.571588,"2018-05-23: 8524000 | 10058320
г.москва,скаковаяул.,д.13,кор.1,2ком., пл. 50.9, кв. 71","10.058.320, 2018, 1",2,2018,10058320,САО,2018-05-23,163321.80102368788
55.70972800000001,37.399354,"2018-06-20: 4257000 | 4554990
г.москва,сколковскоеш.,д.14,1ком., пл. 35.1, кв. 29","4.554.990, 2018, 1",1,2018,4554990,ЗАО,2018-06-20,71883.59151117849
55.679986,37.76795,"2019-10-30: 5972000 | 6628920
г.москва,совхознаяул.,д.18,кор.3,2ком., пл. 38.1, кв. 26","6.628.920, 2019, 1",2,2019,6628920,ЮВАО,2019-10-30,104054.0587727976
